POA_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
POA4226,0,38,0,38,..,120,13,135,0,136,..,49,0,48,0,48,..,77,13,93,0,93,..,589,52,642,15,658,..,5735,845,6581,56,6639,..,144,20,162,1519,1687,28940,5881,869,6745,1575,37266
POA4227,0,35,0,31,..,71,11,76,0,76,..,19,0,19,0,19,..,65,17,80,0,80,..,421,37,458,11,469,..,3811,524,4334,43,4381,..,89,7,102,1041,1144,18385,3908,533,4441,1081,23904
POA4228,0,0,0,0,..,3,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,47,0,54,0,54,..,226,17,246,0,243,..,7,0,11,278,294,5052,239,20,253,283,5585
POA4270,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,36,6,44,0,44,..,156,15,172,0,175,..,9,0,9,227,240,3972,165,19,186,231,4388
POA4272,0,0,0,0,..,9,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,4,..,113,4,119,6,120,..,443,25,466,6,475,..,25,0,23,425,448,7182,462,28,489,434,8105
POA4275,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,22,4,24,0,24,..,118,7,128,0,134,..,7,0,9,310,316,3449,124,10,137,307,3895
POA4280,0,3,0,3,..,23,7,24,0,24,..,3,0,3,0,3,..,44,19,61,0,61,..,387,85,471,4,476,..,1074,186,1258,9,1270,..,60,0,63,1182,1251,18738,1136,185,1324,1194,21258
POA4285,0,0,0,0,..,18,3,21,0,21,..,0,0,0,0,0,..,8,0,8,0,8,..,154,27,179,7,184,..,620,64,688,14,698,..,66,3,68,1262,1327,19733,683,74,754,1273,21763
POA4287,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,9,0,5,0,5,..,3,0,3,258,263,669,13,0,14,258,938
POA4300,28,397,0,400,..,97,28,122,6,125,..,38,8,52,0,52,..,1032,471,1503,21,1519,..,2794,419,3213,70,3282,..,14624,1914,16539,211,16754,..,338,52,393,3075,3469,48453,14960,1967,16932,3291,68675
POA4301,11,65,0,71,..,63,12,77,0,77,..,7,0,14,0,14,..,250,117,364,0,369,..,2300,406,2704,42,2750,..,6818,1027,7843,88,7931,..,280,43,320,2108,2430,26164,7089,1071,8166,2191,36527
POA4303,0,5,0,5,..,7,0,14,0,14,..,3,0,0,0,0,..,34,21,50,0,50,..,91,24,111,0,111,..,456,112,565,9,575,..,26,5,30,513,546,3061,481,115,599,519,4173
POA4304,0,15,0,15,..,32,6,37,0,34,..,6,0,6,0,6,..,31,14,47,0,47,..,331,53,377,15,388,..,1181,174,1351,19,1374,..,64,8,76,1101,1178,15265,1249,183,1431,1128,17815
POA4305,5,42,0,42,..,71,12,83,0,80,..,11,0,12,0,12,..,71,15,85,0,92,..,666,130,794,29,820,..,2829,379,3215,49,3261,..,168,18,185,3401,3585,57511,2999,390,3390,3457,64356
POA4306,0,26,0,26,..,30,7,34,0,34,..,3,0,3,0,3,..,39,9,47,0,51,..,536,53,586,16,605,..,2503,217,2724,41,2767,..,118,7,122,2596,2723,38518,2618,229,2845,2639,43997
POA4307,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,18,0,23,0,23,..,3,0,3,73,76,1469,26,0,33,73,1575
POA4309,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,6,0,6,..,23,0,23,0,22,..,61,16,74,0,79,..,8,0,8,256,264,3022,61,16,79,259,3366
POA4310,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,8,0,7,0,7,..,23,4,26,5,27,..,151,52,204,5,208,..,12,0,12,345,356,5459,160,52,214,349,6017
POA4311,0,11,0,11,..,4,0,4,0,4,..,0,0,0,0,0,..,33,57,93,7,98,..,79,10,88,0,89,..,270,90,363,9,373,..,34,3,37,613,651,9394,298,99,394,620,10412
POA4312,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,10,0,16,..,71,9,80,0,79,..,9,0,5,132,138,2376,76,13,89,129,2590
POA4313,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,13,0,11,..,34,3,37,0,39,..,8,0,8,89,97,2176,42,3,49,88,2316
POA4314,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,26,0,26,..,80,8,82,0,82,..,6,0,8,299,307,2869,86,3,89,299,3255
POA4340,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,3,0,3,..,43,4,48,0,50,..,90,13,101,0,102,..,21,0,22,645,663,5235,114,13,122,640,6007
POA4341,0,3,0,3,..,28,3,24,0,24,..,10,0,9,0,9,..,14,5,17,0,17,..,103,19,121,0,124,..,428,47,482,0,481,..,36,0,35,832,872,14600,459,49,515,837,15952
POA4342,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,4,11,0,11,..,30,0,28,0,28,..,59,11,66,0,70,..,8,0,13,183,198,2436,65,11,81,186,2702
POA4343,0,8,0,8,..,17,0,18,0,18,..,12,9,19,0,19,..,38,21,61,0,64,..,309,119,427,11,442,..,1448,539,1992,23,2009,..,32,6,39,1065,1102,9061,1478,548,2027,1088,12173
POA4344,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,23,3,24,0,30,..,60,8,65,0,65,..,5,0,5,268,276,2375,67,8,68,265,2709
POA4346,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,14,0,14,..,19,0,20,0,20,..,0,0,0,63,64,933,26,0,23,63,1013
POA4347,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,53,11,58,9,71,..,69,15,78,9,91,..,4,0,4,43,48,1203,68,15,83,53,1344
POA4350,17,163,3,164,..,117,19,137,0,134,..,17,3,24,0,24,..,147,29,171,0,177,..,3171,1436,4606,79,4682,..,11213,2405,13614,176,13791,..,425,113,538,5293,5834,95598,11630,2519,14155,5468,115218
POA4352,0,12,0,12,..,17,3,16,0,16,..,0,0,0,0,0,..,5,0,6,0,4,..,221,25,249,10,251,..,831,72,906,18,922,..,41,0,47,1180,1224,28881,875,79,952,1200,31026
POA4353,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,26,26,319,0,0,0,26,348
POA4354,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,13,..,35,10,50,0,48,..,0,0,0,78,80,1155,39,10,52,81,1283
POA4355,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,8,..,32,5,41,4,51,..,6,0,12,347,358,2406,45,9,55,352,2812
POA4356,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,3,20,0,20,..,141,20,165,0,165,..,16,0,16,436,451,4603,158,21,180,436,5218
POA4357,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,35,11,40,0,40,..,166,38,198,0,201,..,0,0,0,220,227,2102,165,38,202,223,2531
POA4358,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,4,13,0,13,..,62,6,69,0,69,..,7,3,10,205,218,2686,65,13,74,205,2967
POA4359,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,9,0,12,0,12,..,0,0,0,111,114,1258,14,0,15,111,1388
POA4360,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,4,0,7,0,7,..,0,0,0,79,79,522,4,0,7,79,609
POA4361,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,6,6,13,0,13,..,60,8,64,0,67,..,11,0,11,143,152,2435,69,8,73,147,2654
POA4362,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,9,0,9,..,40,6,50,0,51,..,0,0,0,202,206,2360,42,6,53,202,2613
POA4363,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,72,72,555,0,0,0,72,626
POA4364,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,20,20,152,3,0,3,20,182
POA4365,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,8,0,8,..,0,0,0,66,66,521,8,0,12,66,596
POA4370,0,3,0,3,..,16,0,19,0,19,..,0,0,0,0,0,..,16,0,17,0,18,..,100,18,112,6,117,..,603,85,694,8,696,..,35,0,40,1310,1347,17146,643,91,732,1320,19195
POA4371,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,5,12,0,12,..,0,0,0,36,36,649,6,5,12,36,695
POA4372,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,137,0,0,0,7,148
POA4373,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,13,0,13,0,13,..,5,3,11,79,82,889,20,0,21,79,983
POA4374,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,9,3,5,0,5,..,0,0,0,27,27,371,9,3,5,27,402
POA4375,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,6,6,0,6,..,11,6,16,0,18,..,0,0,0,26,27,184,15,6,24,24,229
POA4376,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,6,0,6,..,38,4,36,0,36,..,0,0,0,37,37,275,38,4,36,37,351
POA4377,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,21,0,21,..,0,0,0,59,58,544,19,0,23,59,625
POA4378,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,18,0,17,..,48,5,55,5,55,..,3,0,3,34,40,474,50,6,61,37,571
POA4380,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,4,0,3,0,3,..,53,6,62,0,66,..,448,98,547,8,555,..,22,3,27,618,646,6892,471,99,568,628,8093
POA4381,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,31,8,38,0,38,..,0,0,0,91,94,558,37,8,41,91,692
POA4382,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,20,0,20,..,0,0,0,18,18,423,20,0,20,18,462
POA4383,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,7,..,0,0,0,48,48,546,8,0,8,49,607
POA4384,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,45,0,0,0,3,49
POA4385,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,23,3,25,0,25,..,0,0,0,86,88,1054,23,0,26,86,1166
POA4387,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,30,8,41,0,41,..,14,0,12,122,133,1173,43,7,54,122,1338
POA4388,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,24,27,310,9,0,9,24,348
POA4390,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,17,3,22,0,21,..,225,24,244,0,246,..,14,0,16,567,580,5892,236,20,263,567,6719
POA4400,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,3,19,0,19,..,45,4,49,0,49,..,0,0,0,112,112,2006,45,4,49,112,2159
POA4401,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,51,8,59,5,72,..,239,47,285,8,291,..,20,8,27,370,399,5130,254,50,308,383,5823
POA4402,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,40,40,253,3,0,3,40,297
POA4403,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,23,9,31,0,31,..,0,0,0,80,81,739,24,9,34,80,850
POA4404,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,3,17,0,17,..,4,0,4,55,61,400,21,3,24,55,474
POA4405,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,12,0,12,..,89,3,98,3,99,..,573,46,618,15,636,..,43,3,50,953,994,12738,614,51,667,966,14360
POA4406,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,35,0,35,0,35,..,7,0,7,179,185,1496,41,0,40,179,1712
POA4407,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,23,3,24,0,24,..,0,0,0,61,61,431,23,3,24,61,506
POA4408,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,39,39,492,9,0,9,39,538
POA4410,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,11,0,15,0,15,..,3,0,3,112,119,1022,18,0,17,112,1156
POA4411,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,34,34,255,0,0,0,33,291
POA4412,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,48,48,163,0,0,0,48,211
POA4413,0,7,0,7,..,0,0,5,0,5,..,0,0,0,0,0,..,4,0,8,0,8,..,40,5,41,0,45,..,364,25,390,8,397,..,8,0,8,1015,1026,7254,374,25,402,1021,8675
POA4415,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,4,6,0,6,..,9,0,10,0,10,..,95,7,103,3,105,..,9,0,9,291,295,1764,97,7,108,298,2166
POA4416,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,4,12,0,12,..,0,0,0,38,38,365,8,4,12,38,412
POA4417,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,14,0,14,..,0,0,0,59,55,631,11,0,12,59,699
POA4418,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,3,3,80,3,0,3,3,86
POA4419,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,4,9,0,9,..,58,12,68,0,68,..,0,0,0,191,197,820,55,12,67,195,1082
POA4420,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,14,0,16,0,16,..,6,0,6,106,108,1097,16,0,16,106,1219
POA4421,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,40,6,48,0,48,..,86,13,93,0,93,..,8,0,8,234,238,1846,88,13,98,234,2178
POA4422,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,5,..,0,0,0,61,61,388,3,0,3,57,447
POA4423,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,25,25,176,0,0,0,25,197
POA4424,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,17,17,212,3,0,3,17,235
POA4425,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,4,0,4,..,0,0,0,13,10,158,0,0,4,13,170
POA4426,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,28,25,111,0,0,0,28,146
POA4427,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,6,0,6,..,9,3,9,0,9,..,0,0,0,42,44,257,14,3,14,42,315
POA4428,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,43,43,571,10,0,10,43,627
POA4454,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,19,0,19,0,18,..,0,0,0,116,116,593,19,0,19,117,730
POA4455,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,65,4,71,4,80,..,402,25,427,7,428,..,25,0,25,913,938,7236,431,25,450,920,8610
POA4461,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,36,0,0,0,0,38
POA4462,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,16,16,112,4,0,4,16,128
POA4465,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,16,0,16,..,20,4,28,0,28,..,3,0,3,126,129,1103,26,4,31,126,1263
POA4467,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,13,13,135,0,0,0,19,157
POA4468,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,15,15,241,0,0,0,15,260
POA4470,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,49,78,125,0,127,..,30,4,33,0,33,..,129,82,212,0,212,..,3,5,7,404,414,2557,130,85,219,413,3184
POA4472,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,27,0,28,0,28,..,3,0,3,106,110,1264,34,0,31,106,1408
POA4474,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,69,0,0,0,3,72
POA4477,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,0,0,0,44,44,478,7,0,7,44,530
POA4478,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,39,40,454,6,0,6,39,500
POA4479,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,7,0,0,0,0,7
POA4480,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,3,6,0,6,..,4,0,4,39,45,572,12,3,9,39,625
POA4481,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,14,14,101,0,0,0,14,118
POA4482,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,11,0,11,..,0,0,0,17,21,84,8,0,11,17,110
POA4486,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,22,5,23,0,23,..,0,0,0,43,43,601,20,5,25,43,669
POA4487,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,3,4,0,4,..,32,6,42,5,39,..,107,13,118,3,122,..,32,3,40,310,347,2709,140,16,157,315,3179
POA4488,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,26,25,212,4,0,4,25,247
POA4489,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,74,0,0,0,0,78
POA4490,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,5,22,0,22,..,40,3,43,0,43,..,4,0,4,87,93,1372,44,3,47,87,1508
POA4491,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,3,3,78,4,0,4,3,94
POA4492,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,7,0,7,..,0,0,0,23,19,293,9,0,8,23,322
POA4493,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,16,0,0,0,0,19
POA4494,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,5,5,0,5,..,6,5,8,0,8,..,0,3,3,25,30,126,6,9,10,25,160
POA4496,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,26,26,181,7,0,7,26,208
POA4497,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,27,27,285,6,0,6,27,315
POA4498,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,27,27,161,0,0,0,27,188
POA4500,0,55,0,57,..,83,6,89,0,89,..,4,0,4,0,4,..,49,10,56,0,56,..,856,177,1034,18,1045,..,4482,576,5056,39,5098,..,140,14,149,1427,1583,38972,4623,593,5211,1476,45656
POA4501,0,9,0,9,..,3,4,7,0,7,..,0,0,0,0,0,..,4,0,8,0,8,..,87,12,97,0,103,..,393,45,440,9,447,..,19,5,21,300,318,5138,414,52,463,306,5905
POA4502,0,4,0,4,..,16,0,16,0,16,..,4,0,4,0,4,..,16,4,17,0,17,..,105,11,112,0,115,..,469,44,509,12,516,..,11,0,11,258,275,7934,487,44,525,265,8722
POA4503,3,51,0,53,..,81,9,90,0,91,..,9,0,13,0,13,..,57,16,77,0,77,..,1080,166,1241,18,1260,..,5876,614,6490,85,6573,..,226,21,243,2065,2310,43601,6100,636,6737,2151,52483
POA4504,0,11,0,11,..,14,0,14,0,17,..,7,4,10,0,10,..,10,0,10,0,11,..,229,27,254,5,261,..,1103,129,1229,10,1240,..,60,0,64,624,685,18983,1162,133,1293,634,20910
POA4505,0,3,0,3,..,27,7,31,0,31,..,5,0,5,0,5,..,23,9,35,0,35,..,290,32,318,13,334,..,1309,157,1472,16,1483,..,76,16,87,1110,1201,23455,1390,170,1560,1124,26144
POA4506,0,4,0,4,..,40,30,65,0,65,..,0,0,0,0,0,..,20,5,21,0,21,..,253,32,284,13,297,..,1300,303,1601,21,1623,..,85,11,89,1417,1508,22170,1381,311,1694,1444,25306
POA4507,0,0,0,0,..,20,9,29,0,27,..,10,0,12,0,12,..,5,0,4,0,4,..,180,27,203,3,208,..,666,100,765,15,777,..,54,0,51,951,1003,18833,716,101,813,963,20612
POA4508,0,0,0,0,..,36,6,38,0,39,..,0,0,0,0,0,..,27,7,34,0,34,..,281,30,317,3,322,..,1260,144,1403,18,1420,..,80,0,82,1224,1305,16848,1338,145,1479,1248,19573
POA4509,4,105,0,109,..,75,7,84,0,86,..,20,3,21,0,21,..,72,13,87,0,87,..,918,87,1004,37,1041,..,7160,672,7831,110,7938,..,167,20,186,1184,1372,28637,7327,690,8016,1295,37952
POA4510,0,15,0,15,..,90,88,171,0,171,..,7,4,5,0,5,..,95,38,139,5,141,..,663,123,786,8,799,..,3260,801,4065,40,4104,..,186,36,222,3481,3703,48134,3450,832,4289,3518,55940
POA4511,0,0,0,0,..,18,0,16,0,15,..,4,0,4,0,4,..,6,0,10,0,10,..,104,9,111,3,117,..,348,43,391,3,401,..,29,0,27,380,403,9127,375,42,422,384,9929
POA4512,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,22,10,33,0,33,..,27,4,30,0,34,..,131,31,162,4,165,..,6,0,6,228,235,3278,140,31,168,228,3677
POA4514,0,0,0,0,..,5,0,9,0,9,..,0,0,0,0,0,..,4,0,0,0,0,..,47,9,53,0,53,..,141,12,158,0,158,..,20,0,20,1819,1841,6610,163,12,178,1819,8605
POA4515,0,0,0,0,..,8,0,9,0,9,..,0,0,0,0,0,..,4,0,7,0,7,..,39,16,54,3,58,..,573,68,644,16,658,..,16,0,18,425,439,3368,586,69,662,439,4467
POA4516,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,51,10,60,3,66,..,168,29,198,3,202,..,12,0,12,158,165,3926,184,29,206,164,4290
